Part Number,Description,Qty,UOM,Unit Price,Supplier
ELB-1471,Elbow 90deg 6in,150,Pieces,58.58,SKF Distributor Inc
BLT-1148,Eye Bolt 5/8x3in,2953,pcs,7.22,Fastenal Direct
MTR-1838,Gear Motor 20HP,2,pcs.,3118.71,Fastenal Direct
HSE-1743,HYDRAULIC FITTING 1/4IN,3,Pieces,137.16,Georg Fischer Piping
WLD-2129,Flux Core Wire E71T-1 1.0mm x 15kg,93,pcs,64.64,Georg Fischer Piping
WLD-2129,Flux Core Wire E71T-1 1.0mm x 15kg,93,pcs,64.64,Georg Fischer Piping
BRG-1063,pillow block bearing 30206,415,Pieces,120.00,Fastenal Direct
SLV-1919,  Shaft Coupling 75mm ,17,ea,78.28,Grainger Industrial
WSH-1328,Spring Washer 3/4in,724,Pcs,0.21,ABB Sales Division
BRG-1058,NEEDLE ROLLER BEARING 51105,148,pcs.,80.06,SKF Distributor Inc
BRG-1058,NEEDLE ROLLER BEARING 51105,148,pcs.,80.06,SKF Distributor Inc
MTR-1863,  Explosion Proof Motor 3HP ,9,ea.,2881.71,SKF Distributor Inc
ELC-2046,Contactor 16A,30,EA,374.42,McMaster Supply Co
WSH-1367,Tab Washer 5/8in,9253,pcs,0.03,Swagelok Authorized
SLV-1950,Mechanical Seal 60mm,2,pcs,97.72,Swagelok Authorized
PIP-1415,SS Pipe SCH10 6in x 6m,41,pcs,40.45,Parker Hannifin
NUT-1278,Weld Nut 3/4in,9285,pcs,0.76,Parker Hannifin
ORG-2032,V-Ring Seal 25mm ID,272,ea.,43.61,Georg Fischer Piping
WSH-1354,Wave Washer M16,9538,pcs.,0.24,Georg Fischer Piping
FLT-1807,Water Filter Cartridge 1 Micron,45,ea.,120.54,Grainger Industrial
PIP-1444,CPVC Pipe 2in x 6m,198,Pieces,245.78,Georg Fischer Piping
LUB-1965,Gear Oil 1kg,21,ea.,226.38,ABB Sales Division
BLT-1191,Lag Bolt M8x30,3481,ea.,1.53,Swagelok Authorized
BRG-1031,Spherical Roller Bearing 6208,337,ea.,27.93,SKF Distributor Inc
SLV-1941,Shaft Seal 50mm,31,pcs,313.22,Grainger Industrial
ELB-1487,LONG RADIUS ELBOW 90DEG 6IN,66,pcs.,28.49,Swagelok Authorized
ELB-1487,LONG RADIUS ELBOW 90DEG 6IN,66,pcs.,28.49,Swagelok Authorized
VLV-1585,Butterfly Valve 3/4in,22,EA,386.45,McMaster Supply Co
WSH-1331,Belleville Washer M8,4339,pcs,1.21,ABB Sales Division
PIP-1405,steel pipe sch40 3in x 6m,45,Pieces,291.22,SKF Distributor Inc
BLT-1162,Stud Bolt M10x40,1397,Pcs,3.73,ABB Sales Division
PIP-1422,Carbon Steel Pipe SCH80 4in x 6m,125,ea.,11.31,ABB Sales Division
BRG-1017,Tapered Roller Bearing NU210,33,pcs,34.27,Georg Fischer Piping
FLT-1783,Oil Filter Element 1 Micron,18,Each,112.07,McMaster Supply Co
FLG-1532,Socket Weld Flange 6in 150#,75,Each,99.98,Georg Fischer Piping
PRS-1699,Flow Meter 0-300C,2,ea.,138.98,Fastenal Direct
ELB-1502,Reducing Elbow 4in,85,ea,18.39,Swagelok Authorized
PIP-1428,  Galvanized Pipe 2in x 6m ,44,ea.,115.12,Fastenal Direct
BRG-1008,Deep Groove Ball Bearing 51105,445,pcs.,14.09,Fastenal Direct
GSK-1653,Rubber Gasket 1in 150#,31,ea,53.73,ABB Sales Division
VLV-1610,Diaphragm Valve 1in,20,ea,665.36,Fastenal Direct
MTR-1824,Electric Motor 3Phase 5HP,8,EA,614.63,SKF Distributor Inc
MTR-1824,Electric Motor 3Phase 5HP,8,EA,614.63,SKF Distributor Inc
ELB-1503,Reducing Elbow 6in,68,pcs,75.03,McMaster Supply Co
BRG-1028,Angular Contact Bearing 51105,144,ea,36.55,SKF Distributor Inc
ELC-2048,Contactor 32A,40,EA,112.34,SKF Distributor Inc
PMP-1892,peristaltic pump 3in 20hp,4,Pcs,7245.59,Parker Hannifin
PRS-1692,Temperature Gauge 0-300C,5,pcs,176.83,Georg Fischer Piping
BLT-1102,Hex Bolt M10x40,4498,Pieces,4.70,Fastenal Direct
NUT-1285,Acorn Nut M20,1379,pcs,2.08,ABB Sales Division
NUT-1285,Acorn Nut M20,1379,pcs,2.08,ABB Sales Division
NUT-1221,Flange Nut M8,8306,Each,0.29,SKF Distributor Inc
WSH-1359,Wave Washer 1in,864,Each,1.19,Grainger Industrial
SLV-1951,Mechanical Seal 75mm,28,ea,12.16,McMaster Supply Co
GSK-1660,Graphite Gasket 1in 150#,66,pcs.,44.21,Swagelok Authorized
BRG-1090,Flanged Bearing Unit 6205,133,Pcs,114.57,Parker Hannifin
BRG-1090,Flanged Bearing Unit 6205,133,Pcs,114.57,Parker Hannifin
MTR-1823,Electric Motor 3Phase 3HP,7,ea,3113.25,Parker Hannifin
PIP-1413,SS PIPE SCH10 3IN X 6M,161,EA,168.37,Parker Hannifin
BRG-1044,thrust ball bearing 30208,435,ea.,102.18,Parker Hannifin
WSH-1333,Belleville Washer M12,6194,Pcs,0.02,Georg Fischer Piping
WSH-1302,Flat Washer M10,9706,ea,0.07,Grainger Industrial
NUT-1287,Acorn Nut 5/8in,5502,Pcs,1.51,ABB Sales Division
ELB-1491,Street Elbow 90deg 1.5in,67,EA,14.68,McMaster Supply Co
PRS-1711,Pressure Transmitter 0-500psi,12,Each,201.96,Fastenal Direct
NUT-1266,Cage Nut 1/2in,9302,Each,1.77,Grainger Industrial
HSE-1741,HYDRAULIC FITTING 3/4IN X 3M,29,Each,567.96,SKF Distributor Inc
WSH-1345,Fender Washer M20,2829,ea.,1.98,Grainger Industrial
BRG-1050,Needle Roller Bearing 6205,168,Pcs,24.84,Georg Fischer Piping
VLV-1573,Globe Valve 3in,2,EA,232.69,Parker Hannifin
BRG-1044,Thrust Ball Bearing 30208,367,pcs,46.47,Georg Fischer Piping
FLG-1546,Lap Joint Flange 3in 150#,59,EA,28.84,SKF Distributor Inc
ORG-2008,o-ring silicone 25mm id,105,EA,29.61,Fastenal Direct
VLV-1576,Check Valve Swing 1/2in,28,EA,795.80,Grainger Industrial
PRS-1699,Flow Meter 0-300C,25,Pieces,144.18,ABB Sales Division
ELC-2066,Control Transformer 63A,44,pcs.,253.30,ABB Sales Division
WSH-1389,Fiber Washer 1in,393,ea,0.43,Grainger Industrial
VLV-1561,Gate Valve 3/4in,23,Pcs,640.29,Fastenal Direct
PRS-1689,Temperature Gauge 0-200psi,3,ea,245.81,ABB Sales Division
GSK-1658,Rubber Gasket 8in 150#,57,Pcs,22.64,Georg Fischer Piping
SLV-1937,Shaft Key 100mm,17,EA,242.97,Grainger Industrial
VLV-1570,Globe Valve 1in,4,Pcs,220.55,Fastenal Direct
BRG-1074,Self-Aligning Bearing 30208,16,pcs.,111.97,McMaster Supply Co
MTR-1822,Electric Motor 3Phase 2HP,1,ea,723.26,Swagelok Authorized
VLV-1605,Plug Valve 3in,5,pcs,349.70,Swagelok Authorized
ORG-2023,Lip Seal 20mm ID,276,ea.,37.38,Fastenal Direct
FLT-1808,Bag Filter 5 Micron,46,Pcs,65.52,SKF Distributor Inc
ORG-2014,Oil Seal 15mm ID,156,ea,0.89,ABB Sales Division
ELB-1469,Elbow 90deg 3in,114,Each,74.56,Georg Fischer Piping
VLV-1558,Ball Valve Full Port 4in,45,EA,88.40,ABB Sales Division
PRS-1688,Temperature Gauge 0-100psi,16,pcs.,86.12,Swagelok Authorized
WSH-1383,fiber washer m12,8651,ea,1.58,Swagelok Authorized
ELB-1479,Elbow 45deg 6in,72,Pieces,10.22,McMaster Supply Co
BLT-1172,Anchor Bolt M10x40,959,Pcs,0.58,Fastenal Direct
BLT-1103,Hex Bolt M10x50,4343,Pcs,4.23,McMaster Supply Co
HSE-1766,Hydraulic Filter 1in x 5m,12,ea.,347.63,SKF Distributor Inc
PRS-1719,Thermocouple Type K 0-150C,9,Pieces,243.01,Grainger Industrial
BRG-1031,Spherical Roller Bearing 6208,429,ea.,40.67,SKF Distributor Inc
FLG-1510,Weld Neck Flange 4in 300#,84,Pieces,125.21,Fastenal Direct
PRS-1697,Flow Meter 0-500psi,14,ea.,264.54,Georg Fischer Piping
PRS-1693,temperature gauge 2in line,28,pcs.,275.97,Georg Fischer Piping
BRG-1092,Flanged Bearing Unit 6310,307,Pcs,115.54,ABB Sales Division
BRG-1092,Flanged Bearing Unit 6310,307,Pcs,115.54,ABB Sales Division
FLT-1801,Fuel Filter 1 Micron,99,ea,80.24,Swagelok Authorized
BLT-1150,U-Bolt M6x20,3340,Each,6.54,Grainger Industrial
PMP-1878,Diaphragm Pump 2in 10HP,2,pcs,7176.60,Swagelok Authorized
SLV-1935,Shaft Key 75mm,33,Pieces,220.70,Parker Hannifin
BLT-1159,U-Bolt 3/4x4in,2316,Pieces,4.79,Parker Hannifin
WSH-1315,Lock Washer M20,2969,pcs.,0.51,Georg Fischer Piping
WSH-1321,Spring Washer M8,5361,Each,1.76,Parker Hannifin
HSE-1735,Hydraulic Hose 1/4in,22,ea.,427.90,SKF Distributor Inc
FLT-1789,Air Filter Element 1 Micron,60,ea.,23.98,SKF Distributor Inc
PRS-1716,Thermocouple Type K 0-100psi,17,ea,383.87,Georg Fischer Piping
PIP-1448,Copper Tube Type L 1/2in x 6m,94,EA,292.67,Swagelok Authorized
PRS-1696,Flow Meter 0-200psi,26,Pieces,175.01,Swagelok Authorized
PRS-1696,Flow Meter 0-200psi,26,Pieces,175.01,Swagelok Authorized
ELC-2074,Terminal Block 63A,2,ea,137.80,Fastenal Direct
GSK-1645,Ring Joint Gasket 2in 300#,51,Pcs,8.63,SKF Distributor Inc
ELC-2058,Overload Relay 63A,38,ea.,350.13,ABB Sales Division
WSH-1395,Copper Washer M20,5625,ea.,1.90,Georg Fischer Piping
ORG-2029,V-Ring Seal 10mm ID,56,ea.,9.37,Fastenal Direct
SLV-1921,Shaft Coupling 100mm,28,pcs,74.53,Grainger Industrial
WSH-1385,Fiber Washer M20,8899,ea.,1.74,SKF Distributor Inc
ELB-1489,Street Elbow 90deg 3/4in,83,ea.,32.41,Georg Fischer Piping
WSH-1302,flat washer m10,7925,ea.,0.83,SKF Distributor Inc
BRG-1096,Flanged Bearing Unit 22210,448,Each,66.90,SKF Distributor Inc
WSH-1334,Belleville Washer M16,8918,pcs.,1.16,Fastenal Direct
VLV-1585,Butterfly Valve 3/4in,17,Pieces,223.88,SKF Distributor Inc
BLT-1197,Lag Bolt 1/2x2in,3159,pcs.,4.28,Swagelok Authorized
ELB-1479,Elbow 45deg 6in,135,ea.,30.89,McMaster Supply Co
SLV-1947,Mechanical Seal 30mm,3,pcs.,32.17,Swagelok Authorized
GSK-1661,Graphite Gasket 2in 150#,20,Pcs,31.54,Georg Fischer Piping
WSH-1382,Fiber Washer M10,3067,pcs,0.96,Georg Fischer Piping
SLV-1925,Shaft Collar 50mm,27,ea,142.87,Fastenal Direct
FLT-1783,  Oil Filter Element 1 Micron ,28,ea.,121.12,Swagelok Authorized
PRS-1709,Pressure Transmitter 0-100psi,7,Pcs,81.06,ABB Sales Division
WSH-1319,Lock Washer 1in,4929,Pcs,1.64,Parker Hannifin
ORG-2001,O-Ring Viton 30mm ID,187,pcs,43.80,Fastenal Direct
VLV-1562,Gate Valve 1in,10,Pcs,487.99,SKF Distributor Inc
FLT-1788,Air Filter Element 100 Micron,21,Each,133.21,SKF Distributor Inc
ELC-2066,Control Transformer 63A,33,Pcs,111.35,Georg Fischer Piping
ORG-2019,Oil Seal 50mm ID,86,pcs.,39.67,Parker Hannifin
MTR-1862,Explosion Proof Motor 2HP,10,pcs,2499.89,Swagelok Authorized
VLV-1606,Plug Valve 4in,17,EA,55.89,Grainger Industrial
WSH-1353,Wave Washer M12,9962,Pcs,0.40,Swagelok Authorized
PMP-1889,Peristaltic Pump 1.5in 7.5HP,5,Each,1667.28,Grainger Industrial
ELB-1495,Street Elbow 90deg 6in,69,ea.,84.19,SKF Distributor Inc
ELB-1484,Long Radius Elbow 90deg 2in,119,Pcs,64.00,Grainger Industrial
ORG-2022,Lip Seal 15mm ID,350,Pieces,37.13,ABB Sales Division
NUT-1214,Lock Nut Nylon Insert M16,7902,Pieces,1.92,Swagelok Authorized
WSH-1318,Lock Washer 3/4in,4466,EA,1.77,Georg Fischer Piping
NUT-1244,Wing Nut M16,8528,ea.,2.08,Georg Fischer Piping
PMP-1874,centrifugal pump 3in 20hp,4,Pieces,5207.44,SKF Distributor Inc
VLV-1619,relief valve 1.5in,17,EA,468.28,Fastenal Direct
WSH-1312,Lock Washer M10,5136,Pieces,0.11,Parker Hannifin
WSH-1343,Fender Washer M12,7261,pcs.,1.91,Georg Fischer Piping
ELC-2085,Junction Box 10A,36,Pieces,13.53,Georg Fischer Piping
HSE-1777,Quick Disconnect Coupling 1/2in,9,EA,375.11,Grainger Industrial
NUT-1270,Weld Nut M6,2227,Pcs,0.48,SKF Distributor Inc
ELC-2057,Overload Relay 40A,17,ea.,342.76,Georg Fischer Piping
BRG-1064,pillow block bearing 30208,347,Each,108.91,McMaster Supply Co
FLT-1800,Fuel Filter 100 Micron,21,EA,111.03,Grainger Industrial
FLG-1528,  Socket Weld Flange 1in 150# ,91,ea,93.83,Grainger Industrial
WLD-2114,MIG Wire ER70S-6 3.2mm x 5kg,92,ea,94.95,Parker Hannifin
FLT-1800,Fuel Filter 100 Micron,23,EA,127.03,SKF Distributor Inc
PRS-1723,RTD Sensor PT100 0-100psi,2,Pcs,94.11,ABB Sales Division
BRG-1085,Cylindrical Roller Bearing 7208,481,Pieces,10.77,Grainger Industrial
BLT-1126,Carriage Bolt M20x100,1042,Pcs,3.37,Georg Fischer Piping
ELC-2039,Circuit Breaker 25A,10,pcs,300.78,Parker Hannifin
FLG-1550,LAP JOINT FLANGE 4IN 300#,43,Pieces,277.88,Grainger Industrial
BLT-1176,Anchor Bolt M20x100,721,pcs,5.05,Parker Hannifin
WSH-1309,FLAT WASHER 1IN,2431,Pieces,0.72,Parker Hannifin
LUB-1954,Bearing Grease 400g,35,Each,429.64,ABB Sales Division
FLG-1506,Weld Neck Flange 3in 150#,100,Pieces,156.43,Fastenal Direct
NUT-1289,Acorn Nut 1in,6759,pcs.,1.67,ABB Sales Division
PMP-1902,Booster Pump 2in 10HP,5,Pcs,4008.57,Fastenal Direct
PMP-1902,Booster Pump 2in 10HP,5,Pcs,4008.57,Fastenal Direct
NUT-1256,Castle Nut 1/2in,488,EA,1.73,Grainger Industrial
FLT-1810,bag filter 25 micron,51,Pcs,86.62,ABB Sales Division
VLV-1593,Needle Valve 3/4in,46,Pcs,632.49,Grainger Industrial
HSE-1757,Hydraulic Pump 3/4in x 3m,11,Each,355.91,Grainger Industrial
WSH-1311,Lock Washer M8,2496,ea.,1.85,Fastenal Direct
PMP-1887,gear pump 4in 25hp,5,ea.,1743.75,Fastenal Direct
BRG-1007,Deep Groove Ball Bearing NU210,442,ea,117.05,McMaster Supply Co
WSH-1368,tab washer 3/4in,139,EA,0.33,Parker Hannifin
PIP-1435,PVC Pipe SCH40 1.5in x 6m,122,pcs.,119.40,Georg Fischer Piping
NUT-1260,Cage Nut M6,9183,pcs.,1.78,McMaster Supply Co
FLG-1514,Slip-On Flange 3in 150#,15,Each,128.72,Parker Hannifin
FLT-1812,Bag Filter 100 Micron,80,ea.,34.82,Parker Hannifin
FLT-1800,Fuel Filter 100 Micron,53,EA,137.44,Parker Hannifin
WSH-1332,Belleville Washer M10,2292,Pcs,1.81,ABB Sales Division
NUT-1279,Weld Nut 1in,3632,Pieces,1.00,McMaster Supply Co
GSK-1644,ring joint gasket 8in 150#,49,pcs.,41.76,McMaster Supply Co
SLV-1944,Shaft Seal 80mm,11,Each,144.23,McMaster Supply Co
PIP-1426,Galvanized Pipe 1in x 6m,122,Each,278.92,Swagelok Authorized
MTR-1868,Explosion Proof Motor 20HP,7,Pcs,252.80,ABB Sales Division
ORG-2029,v-ring seal 10mm id,278,pcs,27.33,Swagelok Authorized
PIP-1458,chrome moly pipe 1in x 6m,152,Pcs,342.15,Parker Hannifin
NUT-1210,LOCK NUT NYLON INSERT M6,6187,Each,1.44,Swagelok Authorized
BRG-1038,SPHERICAL ROLLER BEARING 51105,308,Each,12.48,Georg Fischer Piping
SLV-1920,Shaft Coupling 80mm,26,ea,98.78,SKF Distributor Inc
VLV-1631,Solenoid Valve 6in,8,ea,97.84,Georg Fischer Piping
WSH-1348,Fender Washer 3/4in,1399,EA,0.37,Grainger Industrial
SLV-1941,Shaft Seal 50mm,11,ea.,174.44,Fastenal Direct
BLT-1173,Anchor Bolt M10x50,3203,pcs,0.46,McMaster Supply Co
ELC-2049,Contactor 40A,23,ea,355.17,ABB Sales Division
HSE-1744,Hydraulic Fitting 3/8in,43,ea.,240.45,Georg Fischer Piping
NUT-1208,Hex Nut 3/4in,7101,Pcs,1.94,Swagelok Authorized
BRG-1008,Deep Groove Ball Bearing 51105,219,ea.,62.38,Swagelok Authorized
BLT-1196,Lag Bolt M20x100,949,Pieces,6.50,Georg Fischer Piping
PMP-1895,Screw Pump 1.5in 7.5HP,3,Each,5361.98,Fastenal Direct
PMP-1895,Screw Pump 1.5in 7.5HP,3,Each,5361.98,Fastenal Direct
WLD-2126,Flux Core Wire E71T-1 3.2mm x 5kg,30,Each,29.28,Parker Hannifin
LUB-1969,compressor oil 400g,15,pcs.,277.17,Georg Fischer Piping
MTR-1859,Stepper Motor 25HP,1,Pcs,1733.26,Fastenal Direct
WLD-2111,Welding Rod E7018 1.0mm x 15kg,17,Pcs,71.36,Georg Fischer Piping
VLV-1581,Check Valve Swing 3in,32,pcs.,522.90,Parker Hannifin
ELC-2041,Circuit Breaker 40A,39,pcs.,123.63,McMaster Supply Co
HSE-1774,  Quick Disconnect Coupling 1in x 5m ,9,Each,330.07,Georg Fischer Piping
WSH-1367,Tab Washer 5/8in,5481,Each,0.72,ABB Sales Division
ELC-2046,Contactor 16A,46,Each,199.88,SKF Distributor Inc
NUT-1211,Lock Nut Nylon Insert M8,2513,pcs,2.55,Georg Fischer Piping
NUT-1211,Lock Nut Nylon Insert M8,2513,pcs,2.55,Georg Fischer Piping
BLT-1152,U-Bolt M10x40,134,ea.,1.76,Georg Fischer Piping
FLG-1514,  Slip-On Flange 3in 150# ,97,pcs,235.73,Parker Hannifin
ELC-2038,Circuit Breaker 16A,44,Pieces,107.61,Georg Fischer Piping
LUB-1969,Compressor Oil 400g,13,Pcs,301.22,Fastenal Direct
LUB-1958,Bearing Grease 200L,5,ea.,334.67,SKF Distributor Inc
LUB-1958,Bearing Grease 200L,5,ea.,334.67,SKF Distributor Inc
NUT-1243,  Wing Nut M12 ,9525,pcs,1.00,Georg Fischer Piping
NUT-1259,Castle Nut 1in,1176,Each,1.15,Swagelok Authorized
HSE-1735,Hydraulic Hose 1/4in,13,Each,224.39,SKF Distributor Inc
PMP-1872,Centrifugal Pump 2in 10HP,5,pcs.,5504.16,McMaster Supply Co
SLV-1921,Shaft Coupling 100mm,22,Pcs,41.40,Georg Fischer Piping
PRS-1705,Level Transmitter 0-150C,6,ea.,289.65,McMaster Supply Co
PIP-1410,SS Pipe SCH10 1in x 6m,179,pcs,86.08,Georg Fischer Piping
BRG-1008,Deep Groove Ball Bearing 51105,298,EA,74.44,McMaster Supply Co
PIP-1402,Steel Pipe SCH40 1in x 6m,191,pcs,64.89,Grainger Industrial
HSE-1737,Hydraulic Hose 1/2in,40,ea,435.97,Parker Hannifin
BLT-1109,hex bolt 3/4x4in,2886,Each,1.97,McMaster Supply Co
BLT-1104,hex bolt m12x60,344,Pcs,3.23,Swagelok Authorized
ELC-2078,Cable Gland 16A,16,pcs,190.78,Parker Hannifin
BLT-1129,CARRIAGE BOLT 3/4X4IN,4175,Pcs,4.14,ABB Sales Division
BLT-1135,Flange Bolt M16x80,3223,pcs.,3.03,Grainger Industrial
ELC-2051,Contactor 100A,34,pcs.,190.26,Grainger Industrial
SLV-1941,Shaft Seal 50mm,30,EA,116.90,Swagelok Authorized
GSK-1638,Spiral Wound Gasket 2in 300#,42,EA,45.03,SKF Distributor Inc
BRG-1019,Tapered Roller Bearing UC205,248,pcs,85.17,ABB Sales Division
MTR-1824,Electric Motor 3Phase 5HP,8,Each,1734.77,Fastenal Direct
PMP-1875,centrifugal pump 4in 25hp,3,ea,5824.39,Parker Hannifin
SLV-1912,Shaft Sleeve 80mm,6,pcs,103.09,McMaster Supply Co
NUT-1250,castle nut m6,5387,EA,2.11,Parker Hannifin
NUT-1212,Lock Nut Nylon Insert M10,5932,EA,2.54,Parker Hannifin
SLV-1912,Shaft Sleeve 80mm,40,ea,232.55,Grainger Industrial
NUT-1285,Acorn Nut M20,5740,ea,2.84,Fastenal Direct
PIP-1445,CPVC Pipe 3in x 6m,59,pcs.,118.85,Georg Fischer Piping
FLG-1520,BLIND FLANGE 1IN 150#,74,Each,268.60,Fastenal Direct
BRG-1069,Pillow Block Bearing UC205,201,pcs,115.54,Parker Hannifin
WLD-2114,MIG Wire ER70S-6 3.2mm x 5kg,57,pcs.,30.46,Georg Fischer Piping
PMP-1882,Gear Pump 1in 5HP,1,EA,6616.39,McMaster Supply Co
PMP-1898,Screw Pump 3in 20HP,1,ea.,2480.69,McMaster Supply Co
BRG-1050,Needle Roller Bearing 6205,353,Each,15.96,McMaster Supply Co
SLV-1925,Shaft Collar 50mm,5,ea.,87.02,Grainger Industrial
SLV-1925,Shaft Collar 50mm,5,ea.,87.02,Grainger Industrial
GSK-1680,Metal Jacketed Gasket 2in 300#,104,EA,36.13,Parker Hannifin
PIP-1419,Carbon Steel Pipe SCH80 1.5in x 6m,44,ea.,258.26,Grainger Industrial
PIP-1419,Carbon Steel Pipe SCH80 1.5in x 6m,44,ea.,258.26,Grainger Industrial
GSK-1632,Spiral Wound Gasket 1in 150#,34,Pieces,56.49,SKF Distributor Inc
WSH-1383,Fiber Washer M12,2507,Pieces,1.50,ABB Sales Division
BRG-1078,  Self-Aligning Bearing 51105 ,272,Pcs,11.89,Parker Hannifin
ELC-2079,Cable Gland 25A,47,Each,51.75,McMaster Supply Co
WSH-1329,Spring Washer 1in,5051,Pieces,1.20,Georg Fischer Piping
PMP-1883,Gear Pump 1.5in 7.5HP,1,Pieces,6130.77,Fastenal Direct
ORG-1992,O-Ring Buna-N 25mm ID,414,Pieces,26.15,SKF Distributor Inc
GSK-1677,Metal Jacketed Gasket 4in 150#,58,ea,46.16,ABB Sales Division
PIP-1445,CPVC Pipe 3in x 6m,100,ea,64.33,Grainger Industrial
BLT-1117,Socket Head Cap Screw 1/2x2in,4567,ea.,3.32,Georg Fischer Piping
NUT-1295,  T-Nut M20 ,1414,ea.,1.10,McMaster Supply Co
NUT-1295,  T-Nut M20 ,1414,ea.,1.10,McMaster Supply Co
WSH-1342,Fender Washer M10,3505,Each,0.48,Swagelok Authorized
ELC-2069,Terminal Block 10A,14,ea.,108.06,ABB Sales Division
BRG-1083,Cylindrical Roller Bearing 30206,141,Each,110.73,Georg Fischer Piping
FLG-1532,Socket Weld Flange 6in 150#,58,pcs,212.03,Parker Hannifin
WSH-1324,Spring Washer M16,2726,Each,0.53,ABB Sales Division
FLG-1544,  Lap Joint Flange 1in 150# ,70,pcs,211.52,SKF Distributor Inc
BLT-1142,Eye Bolt M10x40,393,Pieces,6.58,Fastenal Direct
WSH-1352,Wave Washer M10,5827,pcs,0.99,Fastenal Direct
HSE-1775,Quick Disconnect Coupling 1/4in,45,ea,22.18,Grainger Industrial
HSE-1775,Quick Disconnect Coupling 1/4in,45,ea,22.18,Grainger Industrial
ELB-1483,Long Radius Elbow 90deg 1.5in,10,Pcs,33.35,Fastenal Direct
SLV-1935,Shaft Key 75mm,32,ea.,305.68,Parker Hannifin
MTR-1829,Electric Motor 3Phase 25HP,3,Pcs,1934.02,SKF Distributor Inc
NUT-1201,Hex Nut M8,9189,pcs.,1.25,Grainger Industrial
VLV-1598,Needle Valve 4in,35,EA,108.50,Georg Fischer Piping
FLG-1519,Slip-On Flange 6in 300#,74,Each,137.54,SKF Distributor Inc
HSE-1754,Hydraulic Pump 1/4in x 1m,17,Pieces,655.57,SKF Distributor Inc
BRG-1092,Flanged Bearing Unit 6310,252,ea.,24.57,Georg Fischer Piping
BRG-1027,Angular Contact Bearing NU210,110,Pcs,63.67,McMaster Supply Co
ORG-2001,O-Ring Viton 30mm ID,151,Each,19.68,ABB Sales Division
SLV-1951,Mechanical Seal 75mm,11,ea.,90.94,Grainger Industrial
PRS-1718,Thermocouple Type K 0-500psi,8,ea.,406.22,Georg Fischer Piping
BLT-1101,Hex Bolt M8x30,1307,EA,6.66,Parker Hannifin
FLT-1782,Oil Filter Element 100 Micron,44,Pcs,75.61,ABB Sales Division
ELB-1465,  Elbow 90deg 3/4in ,189,Pieces,30.03,Swagelok Authorized
ORG-2010,O-Ring Silicone 40mm ID,386,EA,25.78,Grainger Industrial
WSH-1337,BELLEVILLE WASHER 5/8IN,7339,EA,0.41,Grainger Industrial
WSH-1337,BELLEVILLE WASHER 5/8IN,7339,EA,0.41,Grainger Industrial
WSH-1313,Lock Washer M12,3944,ea.,1.32,Georg Fischer Piping
NUT-1243,Wing Nut M12,5157,EA,0.25,Parker Hannifin
BLT-1109,Hex Bolt 3/4x4in,4177,Each,7.49,SKF Distributor Inc
ELC-2063,Control Transformer 25A,25,EA,93.97,Fastenal Direct
ELC-2083,cable gland 100a,22,pcs,134.21,McMaster Supply Co
BLT-1124,carriage bolt m12x60,2475,EA,0.65,Parker Hannifin
WLD-2126,Flux Core Wire E71T-1 3.2mm x 5kg,35,pcs.,16.57,Georg Fischer Piping
VLV-1562,GATE VALVE 1IN,47,EA,798.16,Fastenal Direct
BRG-1056,  Needle Roller Bearing 22210 ,282,ea.,38.83,Georg Fischer Piping
VLV-1556,Ball Valve Full Port 2in,28,ea.,825.56,SKF Distributor Inc
NUT-1208,Hex Nut 3/4in,8338,Pcs,0.66,Parker Hannifin
WLD-2129,Flux Core Wire E71T-1 1.0mm x 15kg,73,Pieces,17.00,Fastenal Direct
FLG-1549,Lap Joint Flange 2in 300#,28,pcs.,251.79,Georg Fischer Piping
HSE-1746,HYDRAULIC CYLINDER 1/4IN X 1M,29,EA,477.80,Swagelok Authorized
FLG-1537,THREADED FLANGE 2IN 150#,37,ea.,263.29,Grainger Industrial
LUB-1983,Anti-Seize Compound 200L,38,pcs,114.02,SKF Distributor Inc
SLV-1940,Shaft Seal 40mm,35,Each,156.95,ABB Sales Division
SLV-1907,Shaft Sleeve 30mm,5,pcs.,24.51,SKF Distributor Inc
HSE-1765,Hydraulic Filter 3/4in x 3m,17,ea,22.24,SKF Distributor Inc
ELC-2099,Push Button Switch 100A,36,Pcs,189.97,Grainger Industrial
FLG-1536,Threaded Flange 1in 150#,47,Pcs,214.69,Parker Hannifin
HSE-1755,Hydraulic Pump 3/8in x 2m,36,Pieces,148.41,SKF Distributor Inc
VLV-1596,needle valve 2in,15,EA,636.28,ABB Sales Division
LUB-1963,Hydraulic Oil 200L,5,Each,184.36,Swagelok Authorized
VLV-1554,Ball Valve Full Port 1in,25,Each,148.94,Swagelok Authorized
VLV-1554,Ball Valve Full Port 1in,25,Each,148.94,Swagelok Authorized
WSH-1394,Copper Washer M16,1447,ea.,0.23,ABB Sales Division
BRG-1086,cylindrical roller bearing 22210,290,ea,111.71,Georg Fischer Piping
NUT-1274,Weld Nut M16,1445,ea.,1.68,Swagelok Authorized
BLT-1131,Flange Bolt M8x30,1062,pcs.,0.81,Parker Hannifin
WLD-2121,TIG Rod ER308L 4.0mm x 5kg,67,Pcs,74.83,Fastenal Direct
SLV-1938,Shaft Seal 25mm,33,EA,98.81,Swagelok Authorized
